# Data for H2O compton scattering and molecular form factor
# ---------------------------------------------------------
#
# Compton scattering uses the He/2 approach (PDFGetX2): Total = 2*H + O
# Molecular form factor is taken from Wang. et al (SDIC calculations) 
# Wang et al.  J. Chem. Phys. 101, 4842 (1994); https://doi.org/10.1063/1.467407				
#
#	        Compton Scattering of H2O			Molecular form factor
Q (1/A)		H	        O	        total	    FF
2.600000	0.459750	2.918426	3.837925	35.87154
2.625000	0.465291	2.952433	3.883014	35.302934
2.650000	0.470799	2.986251	3.927849	34.742375
2.675000	0.476275	3.019879	3.972429	34.189853
2.700000	0.481718	3.053315	4.016752	33.645359
2.725000	0.487129	3.086561	4.060818	33.108821
2.750000	0.492506	3.119613	4.104624	32.580194
2.775000	0.497849	3.152472	4.148171	32.059402
2.800000	0.503160	3.185136	4.191455	31.546458
2.825000	0.508436	3.217605	4.234477	31.041281
2.850000	0.513679	3.249878	4.277235	30.543791
2.875000	0.518887	3.281954	4.319728	30.053966
2.900000	0.524061	3.313832	4.361954	29.571781
2.925000	0.529200	3.345510	4.403911	29.097153
2.950000	0.534305	3.376989	4.445599	28.630055
2.975000	0.539375	3.408268	4.487018	28.170401
3.000000	0.544410	3.439345	4.528164	27.718194
3.025000	0.549409	3.470219	4.569037	27.273345
3.050000	0.554373	3.500890	4.609635	26.835827
3.075000	0.559301	3.531357	4.649959	26.40552
3.100000	0.564193	3.561619	4.690005	25.982395
3.125000	0.569049	3.591675	4.729773	25.566363
3.150000	0.573869	3.621524	4.769262	25.157334
3.175000	0.578652	3.651166	4.808470	24.755188
3.200000	0.583399	3.680598	4.847395	24.359925
3.225000	0.588108	3.709822	4.886038	23.971396
3.250000	0.592781	3.738835	4.924396	23.589542
3.275000	0.597416	3.767636	4.962467	23.214303
3.300000	0.602013	3.796226	5.000253	22.84556
3.325000	0.606573	3.824603	5.037750	22.483256
3.350000	0.611095	3.852765	5.074956	22.127331
3.375000	0.615579	3.880713	5.111872	21.777668
3.400000	0.620025	3.908445	5.148495	21.434211
3.425000	0.624432	3.935961	5.184825	21.096842
3.450000	0.628801	3.963259	5.220860	20.765536
3.475000	0.633130	3.990339	5.256599	20.440178
3.500000	0.637421	4.017199	5.292040	20.120653
3.525000	0.641672	4.043840	5.327184	19.806879
3.550000	0.645884	4.070260	5.362027	19.498801
3.575000	0.650056	4.096457	5.396568	19.196278
3.600000	0.654188	4.122432	5.430808	18.899289
3.625000	0.658280	4.148184	5.464744	18.607693
3.650000	0.662332	4.173711	5.498375	18.321412
3.675000	0.666343	4.199012	5.531698	18.040366
3.700000	0.670314	4.224087	5.564715	17.764479
3.725000	0.674244	4.248935	5.597422	17.493643
3.750000	0.678132	4.273555	5.629820	17.227754
3.775000	0.681980	4.297946	5.661906	16.966735
3.800000	0.685786	4.322108	5.693680	16.710545
3.825000	0.689551	4.346042	5.725144	16.45905
3.850000	0.693276	4.369750	5.756301	16.212209
3.875000	0.696960	4.393233	5.787152	15.969921
3.900000	0.700603	4.416492	5.817699	15.732176
3.925000	0.704208	4.439530	5.847945	15.498846
3.950000	0.707772	4.462347	5.877891	15.269893
3.975000	0.711298	4.484946	5.907541	15.045251
4.000000	0.714784	4.507327	5.936895	14.824824
4.025000	0.718232	4.529491	5.965956	14.608578
4.050000	0.721642	4.551442	5.994726	14.396418
4.075000	0.725014	4.573179	6.023207	14.188252
4.100000	0.728349	4.594705	6.051402	13.984079
4.125000	0.731646	4.616022	6.079313	13.783748
4.150000	0.734906	4.637129	6.106941	13.587258
4.175000	0.738129	4.658030	6.134289	13.394521
4.200000	0.741317	4.678725	6.161358	13.20545
4.225000	0.744468	4.699216	6.188151	13.019986
4.250000	0.747583	4.719504	6.214670	12.838044
4.275000	0.750663	4.739591	6.240917	12.659569
4.300000	0.753708	4.759479	6.266895	12.484506
4.325000	0.756718	4.779169	6.292606	12.312772
4.350000	0.759694	4.798662	6.318050	12.144313
4.375000	0.762636	4.817960	6.343232	11.979019
4.400000	0.765544	4.837064	6.368151	11.816867
4.425000	0.768418	4.855976	6.392812	11.657748
4.450000	0.771259	4.874698	6.417216	11.501612
4.475000	0.774067	4.893230	6.441365	11.348379
4.500000	0.776843	4.911575	6.465261	11.198033
4.525000	0.779587	4.929733	6.488906	11.050406
4.550000	0.782298	4.947707	6.512303	10.90554
4.575000	0.784978	4.965497	6.535453	10.7633
4.600000	0.787627	4.983106	6.558359	10.623671
4.625000	0.790244	5.000535	6.581023	10.486608
4.650000	0.792831	5.017785	6.603447	10.352067
4.675000	0.795388	5.034857	6.625632	10.220034
4.700000	0.797914	5.051754	6.647582	10.090467
4.725000	0.800411	5.068476	6.669298	9.963263
4.750000	0.802878	5.085026	6.690782	9.838471
4.775000	0.805316	5.101404	6.712037	9.715989
4.800000	0.807726	5.117613	6.733065	9.595776
4.825000	0.810107	5.133653	6.753866	9.477853
4.850000	0.812460	5.149526	6.774445	9.362091
4.875000	0.814785	5.165234	6.794803	9.248509
4.900000	0.817082	5.180778	6.814942	9.137069
4.925000	0.819352	5.196160	6.834864	9.027672
4.950000	0.821595	5.211380	6.854571	8.920342
4.975000	0.823812	5.226442	6.874066	8.815011
5.000000	0.826002	5.241345	6.893350	8.711641
5.025000	0.828167	5.256092	6.912426	8.610196
5.050000	0.830306	5.270684	6.931295	8.51064
5.075000	0.832419	5.285122	6.949960	8.412907
5.100000	0.834507	5.299408	6.968422	8.316961
5.125000	0.836570	5.313544	6.986684	8.222798
5.150000	0.838609	5.327530	7.004747	8.130322
5.175000	0.840623	5.341368	7.022613	8.039529
5.200000	0.842612	5.355060	7.040284	7.950385
5.225000	0.844578	5.368607	7.057762	7.862825
5.250000	0.846519	5.382010	7.075049	7.776817
5.275000	0.848437	5.395270	7.092145	7.692296
5.300000	0.850332	5.408390	7.109054	7.60926
5.325000	0.852204	5.421370	7.125777	7.527675
5.350000	0.854052	5.434212	7.142316	7.44748
5.375000	0.855878	5.446918	7.158674	7.368701
5.400000	0.857681	5.459488	7.174850	7.291276
5.425000	0.859462	5.471924	7.190849	7.215204
5.450000	0.861221	5.484228	7.206671	7.140453
5.475000	0.862959	5.496401	7.222318	7.06702
